Team,Year,Week,coverprob,predspread,spread,order,opponent,coverprob_diff,predspread_diff
Arizona Cardinals,2025,11,0.30557638,0.6300907,2.5,9.0,San Francisco 49ers,-0.06548523902893066,2.037935972213745
Atlanta Falcons,2025,11,0.48862594,-0.011312081,-3.5,2.0,Carolina Panthers,0.07887667417526245,-1.046974778175354
Baltimore Ravens,2025,11,0.27996546,-0.72636247,-8.5,11.0,Cleveland Browns,-0.21558982133865356,-1.4487559795379639
Buffalo Bills,2025,11,0.55685216,2.4267392,-5.5,3.0,Tampa Bay Buccaneers,0.021213948726654053,1.318014144897461
Carolina Panthers,2025,11,0.40974927,1.0356627,3.5,2.0,Atlanta Falcons,-0.07887667417526245,1.046974778175354
Chicago Bears,2025,11,0.41229874,0.8671137,3.0,4.0,Minnesota Vikings,0.0002231597900390625,-0.9316204786300659
Cincinnati Bengals,2025,11,0.43494427,-0.64505076,5.5,5.0,Pittsburgh Steelers,0.1964322328567505,3.9193761348724365
Cleveland Browns,2025,11,0.49555528,0.7223935,8.5,11.0,Baltimore Ravens,0.21558982133865356,1.4487559795379639
Dallas Cowboys,2025,11,0.25706542,-3.124568,-3.5,14.0,Las Vegas Raiders,-0.023179292678833008,-5.075189590454102
Denver Broncos,2025,11,0.41179293,0.80215394,3.5,12.0,Kansas City Chiefs,0.015580832958221436,4.310741424560547
Detroit Lions,2025,11,0.4401459,2.304441,1.5,13.0,Philadelphia Eagles,0.06220424175262451,0.8796504735946655
Green Bay Packers,2025,11,0.33507335,-4.178682,-7.5,6.0,New York Giants,-0.1950891613960266,-6.289287567138672
Houston Texans,2025,11,0.29347456,0.7430346,-7.5,7.0,Tennessee Titans,-0.25959718227386475,-0.6884832382202148
Indianapolis Colts,2025,11,0.3679484,-1.1322727,,,,,
Jacksonville Jaguars,2025,11,0.27734053,-1.8826154,3.0,8.0,Los Angeles Chargers,0.023253679275512695,-0.2519468069076538
Kansas City Chiefs,2025,11,0.3962121,-3.5085874,-3.5,12.0,Denver Broncos,-0.015580832958221436,-4.310741424560547
Las Vegas Raiders,2025,11,0.2802447,1.9506217,3.5,14.0,Dallas Cowboys,0.023179292678833008,5.075189590454102
Los Angeles Chargers,2025,11,0.25408685,-1.6306686,-3.0,8.0,Jacksonville Jaguars,-0.023253679275512695,0.2519468069076538
Los Angeles Rams,2025,11,0.30854493,1.5071713,-2.5,10.0,Seattle Seahawks,-0.15869933366775513,-0.00699305534362793
Miami Dolphins,2025,11,0.2204414,-2.3045142,-2.5,1.0,Washington Commanders,-0.4020082354545593,-3.405203342437744
Minnesota Vikings,2025,11,0.41207558,1.7987342,-3.0,4.0,Chicago Bears,-0.0002231597900390625,0.9316204786300659
New England Patriots,2025,11,0.23080522,-3.9350455,-11.5,0.0,New York Jets,-0.10303986072540283,-5.484499931335449
New Orleans Saints,2025,11,0.17646307,-3.7927954,,,,,
New York Giants,2025,11,0.5301625,2.1106055,7.5,6.0,Green Bay Packers,0.1950891613960266,6.289287567138672
New York Jets,2025,11,0.33384508,1.5494546,11.5,0.0,New England Patriots,0.10303986072540283,5.484499931335449
Philadelphia Eagles,2025,11,0.37794167,1.4247905,-1.5,13.0,Detroit Lions,-0.06220424175262451,-0.8796504735946655
Pittsburgh Steelers,2025,11,0.23851204,-4.564427,-5.5,5.0,Cincinnati Bengals,-0.1964322328567505,-3.9193761348724365
San Francisco 49ers,2025,11,0.37106162,-1.4078453,-2.5,9.0,Arizona Cardinals,0.06548523902893066,-2.037935972213745
Seattle Seahawks,2025,11,0.46724427,1.5141643,2.5,10.0,Los Angeles Rams,0.15869933366775513,0.00699305534362793
Tampa Bay Buccaneers,2025,11,0.5356382,1.1087251,5.5,3.0,Buffalo Bills,-0.021213948726654053,-1.318014144897461
Tennessee Titans,2025,11,0.55307174,1.4315178,7.5,7.0,Houston Texans,0.25959718227386475,0.6884832382202148
Washington Commanders,2025,11,0.62244964,1.1006892,2.5,1.0,Miami Dolphins,0.4020082354545593,3.405203342437744
